@RELATION test

@ATTRIBUTE max NUMERIC
@ATTRIBUTE min NUMERIC
@ATTRIBUTE range NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE entropy NUMERIC
@ATTRIBUTE class {talking, chewing}

@DATA
22565, -12082, 34647, 4454, 6.99125623947, chewing
22565, -12082, 34647, 4432, 6.486460975, chewing
56750, -6865, 63615, 4548, 7.34495741319, chewing
56750, 1296, 55454, 4563, 7.93378428466, chewing
41594, -3376, 44970, 4502, 7.81517834684, chewing
25527, -10098, 35625, 4411, 7.12768466229, chewing
21349, -10098, 31447, 4411, 6.6966095149, chewing
35064, -7666, 42730, 5043, 7.41860833458, chewing
46491, -497, 46988, 5171, 7.92578428466, chewing
46491, 0, 46491, 4609, 7.89378428466, chewing
36824, -18708, 55532, 4434, 7.52482962115, chewing
20597, -18708, 39305, 4448, 6.46771314378, chewing
18741, -10866, 29607, 4179, 6.27392955326, chewing
24694, -10226, 34920, 4547, 7.15388933825, chewing
44698, -10195, 54893, 5091, 7.78015879684, chewing
44698, 4337, 40361, 4482, 7.86978428466, chewing
41210, -7810, 49020, 4744, 7.87476473465, chewing
29575, -9651, 39226, 4829, 7.22044439217, chewing
25014, -10819, 35833, 4530, 6.24407238162, chewing
25014, -10819, 35833, 4457, 6.43566482429, chewing
34856, -8370, 43226, 4485, 7.38893855398, chewing
49868, -6674, 56542, 5144, 7.84578428466, chewing
49868, 768, 49100, 5126, 7.89378428466, chewing
29000, -9267, 38267, 4691, 7.33936053339, chewing
23621, -9267, 32888, 4501, 6.47348052501, chewing
16980, -8258, 25238, 4210, 6.16656548991, chewing
19733, -8258, 27991, 4339, 6.60388536143, chewing
42554, -6786, 49340, 4739, 7.61754968456, chewing
52540, 672, 51868, 4880, 7.91778428466, chewing
52540, -1776, 54316, 4635, 7.89378428466, chewing
29687, -16708, 46395, 4534, 7.32991900397, chewing
20356, -16708, 37064, 4492, 6.59970903419, chewing
26855, -63519, 90374, 5375, 6.7526095149, chewing
33608, -63519, 97127, 5525, 7.54694179364, chewing
47884, -3889, 51773, 4843, 7.89378428466, chewing
47884, 224, 47660, 5013, 7.89076473465, chewing
42490, -6226, 48716, 4717, 7.62435129892, chewing
22870, -8018, 30888, 3904, 6.66009282329, chewing
14435, -23797, 38232, 3849, 6.34750974394, chewing
17044, -25558, 42602, 4379, 6.67758996489, chewing
21717, -25558, 47275, 4549, 7.27536053339, chewing
49276, -12787, 62063, 4903, 7.89876473465, chewing
49276, -1472, 50748, 5483, 7.92578428466, chewing
49180, -8690, 57870, 5463, 7.78156929344, chewing
24630, -11875, 36505, 4743, 7.05027578948, chewing
22309, -11875, 34184, 4038, 6.23607238162, chewing
23990, -7617, 31607, 3850, 6.75747148452, chewing
41450, -2705, 44155, 4083, 7.73690716087, chewing
60318, -592, 60910, 4355, 7.92578428466, chewing
60318, 2928, 57390, 4822, 7.94178428466, chewing
39946, -2544, 42490, 4744, 7.79615879684, chewing
27351, -4097, 31448, 4237, 7.09331508445, chewing
21221, -7586, 28807, 3905, 6.50788536143, chewing
18244, -9442, 27686, 4264, 6.60588514769, chewing
19796, -9442, 29238, 4170, 6.9431457559, chewing
35657, -4753, 40410, 4197, 7.66955285902, chewing
38057, 256, 37801, 4602, 7.89876473465, chewing
38057, -1408, 39465, 4725, 7.82676473465, chewing
22373, -4865, 27238, 4406, 7.11886978824, chewing
20965, -5985, 26950, 3893, 6.51784626142, chewing
27159, -5985, 33144, 3803, 6.52086581142, chewing
27159, -7889, 35048, 3946, 6.98627578948, chewing
40745, -7889, 48634, 4001, 7.68668653462, chewing
55613, -16, 55629, 4650, 7.87778428466, chewing
55613, 0, 55613, 5170, 7.80276473465, chewing
31816, -7778, 39594, 4860, 7.56276473465, chewing
24486, -8594, 33080, 4330, 6.73428160521, chewing
15668, -8594, 24262, 4227, 6.76547148452, chewing
47803, -5138, 52941, 4684, 7.69034186931, chewing
56061, -1521, 57582, 5196, 7.93378428466, chewing
56061, -2977, 59038, 5213, 7.91778428466, chewing
32856, -21205, 54061, 4472, 7.45033475221, chewing
20901, -21205, 42106, 4083, 6.84321162731, chewing
28615, -6658, 35273, 4303, 7.12466511228, chewing
50700, -5953, 56653, 4821, 7.76588761086, chewing
50700, -1904, 52604, 4789, 7.90178428466, chewing
48235, -2000, 50235, 4541, 7.90178428466, chewing
29111, -9666, 38777, 4689, 7.61583681146, chewing
24422, -12275, 36697, 4378, 6.75548248053, chewing
20309, -12275, 32584, 4143, 6.35205234168, chewing
40762, -8882, 49644, 4533, 7.27295741319, chewing
40762, -13219, 53981, 4317, 7.08809930262, chewing
18949, -14675, 33624, 4096, 6.33950974394, chewing
33736, -14675, 48411, 4702, 7.42139866568, chewing
47515, -1616, 49131, 4764, 7.91778428466, chewing
47515, -7506, 55021, 4795, 7.90978428466, chewing
41658, -7682, 49340, 4821, 7.62435129892, chewing
21653, -9554, 31207, 4290, 6.64409282329, chewing
23349, -10146, 33495, 3848, 6.25207238162, chewing
27863, -10146, 38009, 4504, 7.24392426091, chewing
56862, -1840, 58702, 4840, 7.92276473465, chewing
56862, -1232, 58094, 4716, 7.89378428466, chewing
54093, -3456, 57549, 4548, 7.77356929344, chewing
21061, -11635, 32696, 4460, 6.99587495764, chewing
20357, -11635, 31992, 5074, 6.57693678212, chewing
39945, -8450, 48395, 4880, 7.31923893922, chewing
53005, -1008, 54013, 4394, 7.88578428466, chewing
53005, 32, 52973, 4762, 7.90676473465, chewing
40889, -6673, 47562, 4785, 7.52535430222, chewing
20261, -9954, 30215, 3990, 6.55486559768, chewing
25222, -9954, 35176, 3594, 6.22505283161, chewing
25222, -9026, 34248, 4267, 6.59788514769, chewing
55774, -9026, 64800, 4863, 7.55682962115, chewing
55774, -256, 56030, 4831, 7.92578428466, chewing
46988, -1216, 48204, 4809, 7.93378428466, chewing
28583, -15123, 43706, 4629, 7.51682962115, chewing
25318, -15123, 40441, 4103, 6.7139934967, chewing
25318, -12307, 37625, 3757, 6.30676473465, chewing
28919, -12307, 41226, 4029, 7.01525623947, chewing
52796, -3457, 56253, 4601, 7.78872563464, chewing
52796, -1408, 54204, 4540, 7.87476473465, chewing
37801, -6129, 43930, 4288, 7.75290716087, chewing
27126, -12531, 39657, 4068, 6.76952158055, chewing
18244, -12531, 30775, 3594, 6.15681198458, chewing
17684, -6802, 24486, 3757, 6.49686581142, chewing
44859, -6929, 51788, 4247, 7.41293855398, chewing
47644, -6929, 54573, 4432, 7.88578428466, chewing
47644, -7730, 55374, 4625, 7.74956929344, chewing
21253, -7730, 28983, 4733, 7.10629553445, chewing
20036, -6305, 26341, 4131, 6.55788514769, chewing
18772, -7394, 26166, 4386, 6.64107327328, chewing
18772, -8274, 27046, 4400, 6.66009282329, chewing
14932, -9138, 24070, 3840, 6.34178428466, chewing
14228, -12707, 26935, 4049, 6.25006423715, chewing
18708, -12707, 31415, 4048, 6.70158996489, chewing
29912, -5473, 35385, 4126, 7.48233475221, chewing
29912, -55757, 85669, 4828, 7.82317834684, chewing
21782, -55757, 77539, 4620, 7.39460833458, chewing
19524, -8690, 28214, 4187, 6.64444559829, chewing
22405, -10163, 32568, 4434, 6.92046674685, chewing
22405, -10163, 32568, 4544, 7.32735956567, chewing
21302, -9523, 30825, 4301, 7.22346394217, chewing
17940, -8034, 25974, 3848, 6.90446674685, chewing
21429, -7298, 28727, 3649, 7.12286561088, chewing
26631, -1393, 28024, 3881, 7.76970608463, chewing
26631, -6753, 33384, 3836, 7.66457240903, chewing
20965, -6753, 27718, 3649, 7.03323688442, chewing
20965, -9411, 30376, 3623, 6.65707327328, chewing
23958, -9634, 33592, 4235, 7.01827578948, chewing
26038, -9634, 35672, 4955, 7.74988761086, chewing
26038, -2832, 28870, 4442, 7.74676473465, chewing
25174, -11746, 36920, 3826, 7.12385023823, chewing
27542, -11746, 39288, 3976, 6.5708976821, chewing
27542, -9411, 36953, 4148, 6.79352158055, chewing
30280, -8962, 39242, 4325, 7.48653013455, chewing
43179, -2833, 46012, 4500, 7.84276473465, chewing
43179, -11139, 54318, 4190, 7.66178428466, chewing
14548, -11250, 25798, 3939, 7.01326153852, chewing
16868, -12467, 29335, 3785, 6.64893484667, chewing
16868, -12467, 29335, 3502, 6.36478761139, chewing
20020, -4593, 24613, 3752, 7.05576563654, chewing
22837, -2096, 24933, 4690, 7.76415879684, chewing
27751, -1504, 29255, 4470, 7.82676473465, chewing
27751, -7153, 34904, 4122, 7.72556929344, chewing
22454, -14627, 37081, 4001, 7.11666511228, chewing
18005, -14627, 32632, 3670, 6.92583585762, chewing
20165, -5537, 25702, 4107, 7.35437911568, chewing
46267, -4930, 51197, 4243, 7.79917834684, chewing
46267, 1472, 44795, 4097, 7.88578428466, chewing
34904, -6977, 41881, 4157, 7.55551058454, chewing
17412, -7058, 24470, 3704, 6.91285540763, chewing
42011, -7058, 49069, 4167, 7.43460833458, chewing
42011, -12403, 54414, 5376, 7.82570608463, chewing
24502, -13763, 38265, 4809, 7.39739866568, chewing
62287, -13763, 76050, 4278, 6.92910665589, chewing
62287, -6690, 68977, 4761, 7.40539866568, chewing
54173, -3009, 57182, 4829, 7.89076473465, chewing
54173, -5841, 60014, 5029, 7.87778428466, chewing
36985, -5841, 42826, 4550, 7.54676473465, chewing
25318, -10243, 35561, 4003, 7.00809930262, chewing
18436, -10243, 28679, 4002, 6.77344888475, chewing
50748, -9426, 60174, 4442, 7.4776165847, chewing
50748, 4209, 46539, 4862, 7.89378428466, chewing
44698, -2448, 47146, 4563, 7.77966698461, chewing
30888, -6369, 37257, 4473, 7.02926153852, chewing
19140, -8418, 27558, 4129, 6.50788536143, chewing
46411, -8418, 54829, 4404, 7.26346394217, chewing
48523, -6898, 55421, 4749, 7.85076473465, chewing
48523, -7554, 56077, 4885, 7.71736141932, chewing
25206, -8706, 33912, 5012, 6.99427578948, chewing
24501, -8706, 33207, 4592, 6.51588536143, chewing
21701, -7458, 29159, 4139, 6.86092431978, chewing
36825, -7458, 44283, 4131, 7.57076473465, chewing
48843, 0, 48843, 4220, 7.86178428466, chewing
48843, -3601, 52444, 4427, 7.90178428466, chewing
29831, -5921, 35752, 4247, 7.58554968456, chewing
20725, -7938, 28663, 3784, 6.89344719684, chewing
18324, -7938, 26262, 3576, 6.73730115522, chewing
18500, -6066, 24566, 3449, 6.92046674685, chewing
42571, -80, 42651, 3715, 7.52482962115, chewing
50044, 4064, 45980, 4768, 7.89378428466, chewing
50044, -5234, 55278, 4589, 7.77876473465, chewing
24022, -5586, 29608, 3724, 7.2511977844, chewing
21637, -6210, 27847, 3826, 7.26736053339, chewing
56653, -6210, 62863, 4369, 7.80366698461, chewing
56653, 1088, 55565, 4838, 7.90978428466, chewing
42778, -912, 43690, 4420, 7.76556929344, chewing
24454, -6529, 30983, 4355, 7.33723688442, chewing
23814, -6529, 30343, 4685, 7.46162788459, chewing
47163, -3857, 51020, 4504, 7.82676473465, chewing
47163, 3376, 43787, 4370, 7.90676473465, chewing
40794, -6017, 46811, 4107, 7.45037911568, chewing
28695, -9858, 38553, 4518, 6.57391723211, chewing
22053, -9858, 31911, 4522, 6.48069359378, chewing
42778, -5346, 48124, 4569, 7.37723688442, chewing
49052, -1696, 50748, 4780, 7.90178428466, chewing
49052, -2544, 51596, 4403, 7.89378428466, chewing
25382, -9411, 34793, 4019, 7.47735430222, chewing
19845, -9411, 29256, 3250, 6.69543238451, chewing
23334, -9106, 32440, 3308, 6.52784604767, chewing
23334, -8338, 31672, 4262, 7.12466511228, chewing
43322, -2097, 45419, 4834, 7.80578428466, chewing
43322, -11187, 54509, 5246, 7.84774518464, chewing
28951, -11187, 40138, 5245, 7.53894179364, chewing
19477, -9250, 28727, 4354, 7.01326153852, chewing
23830, -6641, 30471, 3701, 7.22588933825, chewing
33305, -6641, 39946, 4066, 7.71454974343, chewing
33305, -2833, 36138, 4280, 7.83974518464, chewing
28646, -14323, 42969, 4678, 7.45781007114, chewing
28646, -15987, 44633, 5038, 6.67897394669, chewing
26119, -15987, 42106, 4759, 6.66346514829, chewing
15732, -12851, 28583, 4292, 6.66657041488, chewing
18740, -12851, 31591, 3867, 6.64558996489, chewing
20661, -4465, 25126, 4380, 7.26221733441, chewing
42314, -1632, 43946, 4876, 7.80774518464, chewing
42314, -4177, 46491, 4760, 7.89378428466, chewing
26871, -9186, 36057, 4791, 7.56954968456, chewing
20021, -10146, 30167, 4405, 7.00224198851, chewing
17029, -10146, 27175, 3841, 6.85725072732, chewing
30471, -7153, 37624, 4288, 7.35135956567, chewing
43578, 0, 43578, 4695, 7.84774518464, chewing
43578, -5489, 49067, 4570, 7.90978428466, chewing
33880, -10595, 44475, 4636, 7.52101048706, chewing
24021, -11043, 35064, 4445, 6.69358996489, chewing
24021, -11043, 35064, 4089, 6.21097484183, chewing
22646, -8434, 31080, 3896, 6.26002513713, chewing
22646, -8866, 31512, 3914, 6.27607238162, chewing
16244, -8866, 25110, 3958, 5.8707672943, chewing
23958, -7170, 31128, 4485, 5.94761403013, chewing
23958, -7602, 31560, 4000, 6.41711099171, chewing
17253, -7602, 24855, 3786, 6.84688521976, chewing
59582, -6930, 66512, 4576, 7.60653013455, chewing
59582, -384, 59966, 4889, 7.90178428466, chewing
45211, -5137, 50348, 4664, 7.74654974343, chewing
25510, -59550, 85060, 5101, 7.31021733441, chewing
23846, -59550, 83396, 4952, 7.1129047109, chewing
21909, -7890, 29799, 4322, 7.38962788459, chewing
44539, -5090, 49629, 4775, 7.81215879684, chewing
45883, 1136, 44747, 4461, 7.86676473465, chewing
45883, -7874, 53757, 4408, 7.74188761086, chewing
26439, -7874, 34313, 4235, 7.22978428466, chewing
24678, -47643, 72321, 4148, 6.80321162731, chewing
27622, -47643, 75265, 4355, 7.22132143337, chewing
47772, -5777, 53549, 4818, 7.83134572276, chewing
47772, 5026, 42746, 4706, 7.87778428466, chewing
44443, -3841, 48284, 4454, 7.67736141932, chewing
28199, -8738, 36937, 4317, 7.09829553445, chewing
24774, -9938, 34712, 4339, 6.83352158055, chewing
24774, -11251, 36025, 4778, 7.15968466229, chewing
54077, -11251, 65328, 4742, 7.72556929344, chewing
54077, 5457, 48620, 4542, 7.87778428466, chewing
45851, -4593, 50444, 4465, 7.81378428466, chewing
27942, -4721, 32663, 4199, 7.32834098338, chewing
18948, -6210, 25158, 3511, 6.69358996489, chewing
35144, -6466, 41610, 3944, 6.98787495764, chewing
42282, -6466, 48748, 4593, 7.76556929344, chewing
42282, -624, 42906, 4843, 7.89378428466, chewing
39897, -5009, 44906, 4916, 7.82015879684, chewing
22774, -5009, 27783, 4295, 7.36562788459, chewing
22293, -10194, 32487, 4269, 7.06678518655, chewing
54061, -10194, 64255, 4692, 7.59603003707, chewing
55613, -5297, 60910, 4518, 7.89076473465, chewing
55613, -1921, 57534, 4447, 7.89378428466, chewing
31496, -4737, 36233, 4814, 7.65137084893, chewing
22197, -5345, 27542, 4338, 6.9801262059, chewing
20501, -11459, 31960, 4055, 6.75445193451, chewing
28407, -20565, 48972, 4282, 7.38939866568, chewing
52653, -20565, 73218, 4716, 7.85076473465, chewing
52653, 784, 51869, 4605, 7.88578428466, chewing
40233, -3681, 43914, 4533, 7.7126474346, chewing
23750, -14531, 38281, 4268, 6.9831457559, chewing
14851, -14531, 29382, 3320, 6.53686581142, chewing
32648, -5905, 38553, 4129, 7.29936053339, chewing
37577, -5905, 43482, 5051, 7.87476473465, chewing
37577, -5345, 42922, 5161, 7.85517834684, chewing
27750, -11811, 39561, 4852, 7.05024198851, chewing
16436, -11811, 28247, 4072, 6.25806423715, chewing
13171, -8770, 21941, 3603, 6.29347064392, chewing
24822, -9874, 34696, 4007, 7.01024198851, chewing
39737, -9874, 49611, 4882, 7.74490716087, chewing
39737, -2720, 42457, 4396, 7.88276473465, chewing
26214, -7554, 33768, 3731, 7.43739866568, chewing
19717, -16596, 36313, 3864, 6.54493678212, chewing
23798, -16596, 40394, 3885, 6.21897484183, chewing
30007, -9634, 39641, 3964, 6.80952158055, chewing
38826, -6610, 45436, 4561, 7.68536141932, chewing
38826, -4929, 43755, 4455, 7.77378428466, chewing
24262, -7889, 32151, 4071, 7.24895741319, chewing
24262, -11986, 36248, 4277, 6.80650203054, chewing
17572, -11986, 29558, 4615, 6.89725072732, chewing
28887, -9570, 38457, 4572, 7.53701048706, chewing
35784, -9570, 45354, 4893, 7.85378428466, chewing
35784, -4913, 40697, 5016, 7.77166698461, chewing
22885, -9634, 32519, 4820, 7.12531508445, chewing
22885, -9634, 32519, 4541, 6.4226843743, chewing
15828, -7202, 23030, 4233, 6.59644559829, chewing
41130, -5778, 46908, 4540, 7.56294179364, chewing
41130, -6194, 47324, 4707, 7.85378428466, chewing
29639, -6194, 35833, 4379, 7.58676473465, chewing
17012, -4545, 21557, 3606, 6.9401262059, chewing
23494, -6658, 30152, 3872, 6.60605372327, chewing
23494, -18004, 41498, 4235, 6.90642764684, chewing
36744, -18004, 54748, 4421, 7.62178428466, chewing
36744, -704, 37448, 4956, 7.88578428466, chewing
32776, -10627, 43403, 4648, 7.50882962115, chewing
19108, -10627, 29735, 3871, 6.89344719684, chewing
18612, -9426, 28038, 3729, 6.62657041488, chewing
18501, -9426, 27927, 3844, 6.78839023472, chewing
36136, -6209, 42345, 4848, 7.59983681146, chewing
36136, -2560, 38696, 5275, 7.76276473465, chewing
26711, -6130, 32841, 4302, 7.22691831317, chewing
41562, -6130, 47692, 4320, 7.53033475221, chewing
41562, -11778, 53340, 4369, 7.78766698461, chewing
27670, -11778, 39448, 3931, 7.25987990395, chewing
27670, -9379, 37049, 3518, 7.07062601226, chewing
51516, -9379, 60895, 4272, 7.58803003707, chewing
51516, -1232, 52748, 4999, 7.93378428466, chewing
46235, -11059, 57294, 5053, 7.78156929344, chewing
26487, -11059, 37546, 4423, 7.12768466229, chewing
20308, -5105, 25413, 3669, 6.67097394669, chewing
31112, -5105, 36217, 3905, 7.22389876316, chewing
43194, -16, 43210, 4312, 7.83778428466, chewing
43194, 0, 43194, 4181, 7.83778428466, chewing
32023, -9298, 41321, 4279, 7.60035129892, chewing
24117, -9298, 33415, 4376, 7.20392426091, chewing
39722, -7585, 47307, 4419, 7.46935430222, chewing
52812, -5169, 57981, 4705, 7.88578428466, chewing
52812, -272, 53084, 4936, 7.87778428466, chewing
34744, -9651, 44395, 4857, 7.54751058454, chewing
21973, -10882, 32855, 4608, 6.94983585762, chewing
25638, -19364, 45002, 5293, 7.25221938921, chewing
48204, -19364, 67568, 5411, 7.87134572276, chewing
48204, 3633, 44571, 4822, 7.91778428466, chewing
41162, -6193, 47355, 4608, 7.76890716087, chewing
26662, -7666, 34328, 4158, 7.06409930262, chewing
26662, -9010, 35672, 4189, 6.61742604828, chewing
28727, -9010, 37737, 4762, 7.22346394217, chewing
48604, -6369, 54973, 4964, 7.82374518464, chewing
48604, -1200, 49804, 4456, 7.89378428466, chewing
34952, -7857, 42809, 4318, 7.55494179364, chewing
24181, -8690, 32871, 4246, 6.92085540763, chewing
23749, -8850, 32599, 4355, 6.67097394669, chewing
42314, -8850, 51164, 4870, 7.38523688442, chewing
55101, -3456, 58557, 4968, 7.91778428466, chewing
55101, 0, 55101, 4603, 7.89076473465, chewing
32695, -5857, 38552, 4328, 7.39460833458, chewing
25734, -7138, 32872, 3910, 6.67307327328, chewing
33272, -7138, 40410, 3674, 6.462460975, chewing
36472, -2913, 39385, 4266, 7.25378428466, chewing
46364, -2913, 49277, 4495, 7.85876473465, chewing
46364, -1776, 48140, 4260, 7.90978428466, chewing
34312, -14851, 49163, 4102, 7.70136141932, chewing
21109, -14851, 35960, 3716, 6.91390476977, chewing
13428, -7618, 21046, 3142, 6.11223655271, chewing
18340, -7713, 26053, 3172, 5.95139477057, chewing
18340, -9458, 27798, 3890, 6.27694910327, chewing
24582, -9458, 34040, 4487, 7.17788933825, chewing
33784, -4529, 38313, 4676, 7.79974518464, chewing
33784, -4641, 38425, 4616, 7.79117834684, chewing
19925, -9538, 29463, 4384, 7.04474608653, chewing
19925, -27655, 47580, 4144, 6.2220332816, chewing
14963, -27655, 42618, 4095, 6.29294910327, chewing
23509, -19668, 43177, 4561, 7.15388933825, chewing
39001, -10498, 49499, 4471, 7.82374518464, chewing
39001, 0, 39001, 4640, 7.87778428466, chewing
31608, -6978, 38586, 4892, 7.47735430222, chewing
23909, -6978, 30887, 4514, 6.80547148452, chewing
19653, -6977, 26630, 4206, 6.4626843743, chewing
28919, -6977, 35896, 4235, 6.97646674685, chewing
37610, -5698, 43308, 4766, 7.73388761086, chewing
37610, -1488, 39098, 4614, 7.80774518464, chewing
23957, -12115, 36072, 4618, 7.22323893922, chewing
23797, -12115, 35912, 4541, 6.414460975, chewing
23654, -11235, 34889, 4090, 6.07178608844, chewing
18565, -8434, 26999, 3678, 6.14725610272, chewing
42890, -6833, 49723, 4246, 7.23388933825, chewing
42890, -3729, 46619, 4699, 7.85876473465, chewing
32503, -9890, 42393, 4705, 7.57453013455, chewing
27270, -9890, 37160, 4575, 6.76501304671, chewing
26839, -13076, 39915, 3937, 6.23607238162, chewing
26726, -13076, 39802, 3629, 5.94837522056, chewing
26726, -5474, 32200, 4181, 6.73857041488, chewing
45371, -5217, 50588, 4956, 7.85378428466, chewing
45371, -4465, 49836, 5157, 7.89378428466, chewing
27142, -6593, 33735, 4524, 7.45833475221, chewing
16388, -16756, 33144, 3851, 6.74552158055, chewing
18708, -16756, 35464, 3779, 6.54991723211, chewing
18708, -12371, 31079, 3695, 6.63897394669, chewing
33465, -13411, 46876, 4307, 7.40562788459, chewing
33465, -13411, 46876, 4973, 7.84734572276, chewing
32584, -11506, 44090, 4639, 7.56154968456, chewing
23718, -5185, 28903, 4192, 7.19592426091, chewing
35320, -9507, 44827, 4109, 7.05772653652, chewing
35320, -9842, 45162, 4181, 7.00224198851, chewing
43258, -9842, 53100, 3972, 7.55494179364, chewing
49964, -5714, 55678, 3999, 7.90978428466, chewing
49964, -2913, 52877, 4607, 7.83974518464, chewing
27158, -15572, 42730, 4557, 7.4025970347, chewing
27158, -15572, 42730, 4129, 7.11062601226, chewing
43771, -7890, 51661, 4786, 7.40237911568, chewing
47404, -4209, 51613, 5133, 7.83117834684, chewing
47404, -9458, 56862, 4501, 7.86178428466, chewing
23829, -15988, 39817, 4686, 7.61053330901, chewing
20421, -15988, 36409, 4696, 7.15476473465, chewing
40361, -8210, 48571, 4572, 7.33936053339, chewing
45467, -4658, 50125, 4937, 7.87174518464, chewing
45467, -5362, 50829, 4915, 7.90978428466, chewing
34393, -14883, 49276, 4481, 7.52101048706, chewing
17476, -14883, 32359, 4263, 7.03726153852, chewing
30743, -11923, 42666, 4607, 7.15388933825, chewing
38745, -7666, 46411, 4469, 7.70936141932, chewing
38745, -1168, 39913, 4365, 7.87476473465, chewing
30583, -8017, 38600, 4187, 7.51494179364, chewing
17156, -8017, 25173, 3621, 7.00507975261, chewing
17156, -7970, 25126, 3725, 6.87442764684, chewing
25014, -9074, 34088, 3822, 6.99976563654, chewing
43307, -9074, 52381, 4316, 7.61574518464, chewing
43307, 2400, 40907, 4255, 7.90978428466, chewing
38394, -4625, 43019, 4223, 7.76890716087, chewing
29447, -4625, 34072, 4408, 7.22328233336, chewing
26279, -9731, 36010, 4082, 6.92704065259, chewing
26279, -9731, 36010, 4397, 7.26132143337, chewing
40633, -3840, 44473, 4790, 7.77076473465, chewing
40633, -720, 41353, 4531, 7.89378428466, chewing
33768, -3696, 37464, 4140, 7.67755285902, chewing
19396, -7073, 26469, 3843, 7.18872563464, chewing
16019, -7073, 23092, 3825, 6.90208710588, chewing
23526, -6225, 29751, 3833, 7.08883068823, chewing
45515, -3024, 48539, 4119, 7.70654974343, chewing
45515, 0, 45515, 4083, 7.87476473465, chewing
29959, -5745, 35704, 4093, 7.53151058454, chewing
