@RELATION test

@ATTRIBUTE max NUMERIC
@ATTRIBUTE min NUMERIC
@ATTRIBUTE range NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE entropy NUMERIC
@ATTRIBUTE FFT_intensity NUMERIC
@ATTRIBUTE class {talking, chewing}

@DATA
39737, -9874, 49611, 4882, 7.74490716087, 102514.687171, chewing
39737, -2720, 42457, 4396, 7.88276473465, 95963.2738465, chewing
26214, -7554, 33768, 3731, 7.43739866568, 74187.68937, chewing
19717, -16596, 36313, 3864, 6.54493678212, 62125.7016997, chewing
23798, -16596, 40394, 3885, 6.21897484183, 66541.9799856, chewing
30007, -9634, 39641, 3964, 6.80952158055, 81487.1312277, chewing
38826, -6610, 45436, 4561, 7.68536141932, 93957.1446359, chewing
38826, -4929, 43755, 4455, 7.77378428466, 94277.459265, chewing
24262, -7889, 32151, 4071, 7.24895741319, 66962.051713, chewing
24262, -11986, 36248, 4277, 6.80650203054, 63079.2020121, chewing
17572, -11986, 29558, 4615, 6.89725072732, 64186.7821902, chewing
28887, -9570, 38457, 4572, 7.53701048706, 92057.8499151, chewing
35784, -9570, 45354, 4893, 7.85378428466, 96296.7432074, chewing
35784, -4913, 40697, 5016, 7.77166698461, 101658.298176, chewing
22885, -9634, 32519, 4820, 7.12531508445, 71538.4843775, chewing
22885, -9634, 32519, 4541, 6.4226843743, 64128.7360557, chewing
15828, -7202, 23030, 4233, 6.59644559829, 61385.0458603, chewing
41130, -5778, 46908, 4540, 7.56294179364, 106054.149684, chewing
41130, -6194, 47324, 4707, 7.85378428466, 96802.5555553, chewing
29639, -6194, 35833, 4379, 7.58676473465, 88431.7018676, chewing
17012, -4545, 21557, 3606, 6.9401262059, 54374.4365319, chewing
23494, -6658, 30152, 3872, 6.60605372327, 61532.5649702, chewing
23494, -18004, 41498, 4235, 6.90642764684, 73416.7962857, chewing
36744, -18004, 54748, 4421, 7.62178428466, 96524.0823014, chewing
36744, -704, 37448, 4956, 7.88578428466, 93248.8864704, chewing
32776, -10627, 43403, 4648, 7.50882962115, 91528.5402861, chewing
19108, -10627, 29735, 3871, 6.89344719684, 60629.3121193, chewing
18612, -9426, 28038, 3729, 6.62657041488, 56436.593475, chewing
18501, -9426, 27927, 3844, 6.78839023472, 65056.6871015, chewing
36136, -6209, 42345, 4848, 7.59983681146, 96720.0968461, chewing
36136, -2560, 38696, 5275, 7.76276473465, 96267.1204316, chewing
26711, -6130, 32841, 4302, 7.22691831317, 71415.6564466, chewing
41562, -6130, 47692, 4320, 7.53033475221, 105370.921956, chewing
41562, -11778, 53340, 4369, 7.78766698461, 104523.204591, chewing
27670, -11778, 39448, 3931, 7.25987990395, 65083.1355493, chewing
27670, -9379, 37049, 3518, 7.07062601226, 55308.1339997, chewing
51516, -9379, 60895, 4272, 7.58803003707, 114871.019513, chewing
51516, -1232, 52748, 4999, 7.93378428466, 109296.591677, chewing
46235, -11059, 57294, 5053, 7.78156929344, 113962.542092, chewing
26487, -11059, 37546, 4423, 7.12768466229, 77242.0934231, chewing
20308, -5105, 25413, 3669, 6.67097394669, 58913.2234489, chewing
31112, -5105, 36217, 3905, 7.22389876316, 83446.5436119, chewing
43194, -16, 43210, 4312, 7.83778428466, 108974.763005, chewing
43194, 0, 43194, 4181, 7.83778428466, 111208.544624, chewing
32023, -9298, 41321, 4279, 7.60035129892, 86855.7037467, chewing
24117, -9298, 33415, 4376, 7.20392426091, 66325.4812809, chewing
39722, -7585, 47307, 4419, 7.46935430222, 94473.8792568, chewing
52812, -5169, 57981, 4705, 7.88578428466, 114399.219813, chewing
52812, -272, 53084, 4936, 7.87778428466, 121966.352136, chewing
34744, -9651, 44395, 4857, 7.54751058454, 98029.0129364, chewing
21973, -10882, 32855, 4608, 6.94983585762, 70219.5576151, chewing
25638, -19364, 45002, 5293, 7.25221938921, 83658.3247741, chewing
48204, -19364, 67568, 5411, 7.87134572276, 118085.37155, chewing
48204, 3633, 44571, 4822, 7.91778428466, 101256.751491, chewing
41162, -6193, 47355, 4608, 7.76890716087, 100927.064884, chewing
26662, -7666, 34328, 4158, 7.06409930262, 69984.2327495, chewing
26662, -9010, 35672, 4189, 6.61742604828, 63988.8762889, chewing
28727, -9010, 37737, 4762, 7.22346394217, 82650.0675054, chewing
48604, -6369, 54973, 4964, 7.82374518464, 110653.344442, chewing
48604, -1200, 49804, 4456, 7.89378428466, 108477.871923, chewing
34952, -7857, 42809, 4318, 7.55494179364, 88706.9990418, chewing
24181, -8690, 32871, 4246, 6.92085540763, 63709.5561832, chewing
23749, -8850, 32599, 4355, 6.67097394669, 62712.6859623, chewing
42314, -8850, 51164, 4870, 7.38523688442, 115029.73649, chewing
55101, -3456, 58557, 4968, 7.91778428466, 111421.700585, chewing
55101, 0, 55101, 4603, 7.89076473465, 118213.807143, chewing
32695, -5857, 38552, 4328, 7.39460833458, 86249.6148768, chewing
25734, -7138, 32872, 3910, 6.67307327328, 65089.6978494, chewing
33272, -7138, 40410, 3674, 6.462460975, 63465.1505727, chewing
36472, -2913, 39385, 4266, 7.25378428466, 96117.7860717, chewing
46364, -2913, 49277, 4495, 7.85876473465, 115632.826961, chewing
46364, -1776, 48140, 4260, 7.90978428466, 109613.066459, chewing
34312, -14851, 49163, 4102, 7.70136141932, 86508.1094118, chewing
21109, -14851, 35960, 3716, 6.91390476977, 63026.7524595, chewing
13428, -7618, 21046, 3142, 6.11223655271, 46634.6810136, chewing
18340, -7713, 26053, 3172, 5.95139477057, 50168.2127719, chewing
18340, -9458, 27798, 3890, 6.27694910327, 61752.2573235, chewing
24582, -9458, 34040, 4487, 7.17788933825, 75772.0212304, chewing
33784, -4529, 38313, 4676, 7.79974518464, 87791.3946657, chewing
33784, -4641, 38425, 4616, 7.79117834684, 88935.9266082, chewing
19925, -9538, 29463, 4384, 7.04474608653, 66180.5715645, chewing
19925, -27655, 47580, 4144, 6.2220332816, 66125.7488752, chewing
14963, -27655, 42618, 4095, 6.29294910327, 64015.3164899, chewing
23509, -19668, 43177, 4561, 7.15388933825, 78140.1552467, chewing
39001, -10498, 49499, 4471, 7.82374518464, 100754.796886, chewing
39001, 0, 39001, 4640, 7.87778428466, 94474.5562356, chewing
31608, -6978, 38586, 4892, 7.47735430222, 88550.8788678, chewing
23909, -6978, 30887, 4514, 6.80547148452, 64375.4360903, chewing
19653, -6977, 26630, 4206, 6.4626843743, 61677.792179, chewing
28919, -6977, 35896, 4235, 6.97646674685, 81101.6481369, chewing
37610, -5698, 43308, 4766, 7.73388761086, 92452.0524275, chewing
37610, -1488, 39098, 4614, 7.80774518464, 99652.7999844, chewing
23957, -12115, 36072, 4618, 7.22323893922, 73659.6752355, chewing
23797, -12115, 35912, 4541, 6.414460975, 69412.5742032, chewing
23654, -11235, 34889, 4090, 6.07178608844, 60290.85655, chewing
18565, -8434, 26999, 3678, 6.14725610272, 53276.0732314, chewing
42890, -6833, 49723, 4246, 7.23388933825, 96046.2162699, chewing
42890, -3729, 46619, 4699, 7.85876473465, 94148.6309148, chewing
32503, -9890, 42393, 4705, 7.57453013455, 95357.2819386, chewing
27270, -9890, 37160, 4575, 6.76501304671, 71547.337973, chewing
26839, -13076, 39915, 3937, 6.23607238162, 64429.2769271, chewing
26726, -13076, 39802, 3629, 5.94837522056, 57954.7640165, chewing
26726, -5474, 32200, 4181, 6.73857041488, 74317.1612207, chewing
45371, -5217, 50588, 4956, 7.85378428466, 101851.229304, chewing
45371, -4465, 49836, 5157, 7.89378428466, 105163.163198, chewing
27142, -6593, 33735, 4524, 7.45833475221, 81686.0397507, chewing
16388, -16756, 33144, 3851, 6.74552158055, 58507.5299638, chewing
18708, -16756, 35464, 3779, 6.54991723211, 57500.8433602, chewing
18708, -12371, 31079, 3695, 6.63897394669, 57462.2776049, chewing
33465, -13411, 46876, 4307, 7.40562788459, 87479.8228853, chewing
33465, -13411, 46876, 4973, 7.84734572276, 96052.201128, chewing
32584, -11506, 44090, 4639, 7.56154968456, 96869.8885424, chewing
23718, -5185, 28903, 4192, 7.19592426091, 69020.7020063, chewing
35320, -9507, 44827, 4109, 7.05772653652, 68331.8640818, chewing
35320, -9842, 45162, 4181, 7.00224198851, 71808.1362182, chewing
43258, -9842, 53100, 3972, 7.55494179364, 113593.929906, chewing
49964, -5714, 55678, 3999, 7.90978428466, 103070.236584, chewing
49964, -2913, 52877, 4607, 7.83974518464, 121768.723423, chewing
27158, -15572, 42730, 4557, 7.4025970347, 78352.3730807, chewing
27158, -15572, 42730, 4129, 7.11062601226, 64857.5937606, chewing
43771, -7890, 51661, 4786, 7.40237911568, 102309.321128, chewing
47404, -4209, 51613, 5133, 7.83117834684, 104919.089202, chewing
47404, -9458, 56862, 4501, 7.86178428466, 115460.999536, chewing
23829, -15988, 39817, 4686, 7.61053330901, 79710.2377845, chewing
20421, -15988, 36409, 4696, 7.15476473465, 68614.8560317, chewing
40361, -8210, 48571, 4572, 7.33936053339, 92485.2342638, chewing
45467, -4658, 50125, 4937, 7.87174518464, 114307.489519, chewing
45467, -5362, 50829, 4915, 7.90978428466, 114646.836132, chewing
34393, -14883, 49276, 4481, 7.52101048706, 88004.2295194, chewing
17476, -14883, 32359, 4263, 7.03726153852, 64512.3407791, chewing
30743, -11923, 42666, 4607, 7.15388933825, 75057.6956041, chewing
38745, -7666, 46411, 4469, 7.70936141932, 102283.909202, chewing
38745, -1168, 39913, 4365, 7.87476473465, 95589.2352519, chewing
30583, -8017, 38600, 4187, 7.51494179364, 80995.9634519, chewing
17156, -8017, 25173, 3621, 7.00507975261, 54299.2262174, chewing
17156, -7970, 25126, 3725, 6.87442764684, 56080.5469373, chewing
25014, -9074, 34088, 3822, 6.99976563654, 67665.9317872, chewing
43307, -9074, 52381, 4316, 7.61574518464, 107257.217799, chewing
43307, 2400, 40907, 4255, 7.90978428466, 98150.6517714, chewing
38394, -4625, 43019, 4223, 7.76890716087, 94677.8496421, chewing
29447, -4625, 34072, 4408, 7.22328233336, 68212.3712013, chewing
26279, -9731, 36010, 4082, 6.92704065259, 58131.1665146, chewing
26279, -9731, 36010, 4397, 7.26132143337, 71233.0322063, chewing
40633, -3840, 44473, 4790, 7.77076473465, 108451.430035, chewing
40633, -720, 41353, 4531, 7.89378428466, 94074.5342589, chewing
33768, -3696, 37464, 4140, 7.67755285902, 81456.4654471, chewing
19396, -7073, 26469, 3843, 7.18872563464, 59416.0892988, chewing
16019, -7073, 23092, 3825, 6.90208710588, 55347.3084454, chewing
23526, -6225, 29751, 3833, 7.08883068823, 65166.6600213, chewing
45515, -3024, 48539, 4119, 7.70654974343, 103751.424289, chewing
45515, 0, 45515, 4083, 7.87476473465, 96608.5402777, chewing
29959, -5745, 35704, 4093, 7.53151058454, 81779.6795006, chewing
