@RELATION test

@ATTRIBUTE max NUMERIC
@ATTRIBUTE min NUMERIC
@ATTRIBUTE range NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE entropy NUMERIC
@ATTRIBUTE class {talking, drink, swallow}

@DATA
15123, 12979, 2144, 26, 5.36659416656, drink
15507, 13091, 2416, 33, 6.45976748926, drink
15507, 14467, 1040, 34, 5.67725856891, drink
15363, 13571, 1792, 30, 6.28887669901, drink
14835, 13027, 1808, 21, 6.19463296351, drink
16708, 13027, 3681, 31, 5.34360573499, drink
16900, 16388, 512, 17, 4.66017112562, drink
17252, 16644, 608, 20, 4.30324183768, drink
18980, 16708, 2272, 30, 5.72014512231, drink
18980, 17204, 1776, 33, 6.20021751087, drink
18660, 17252, 1408, 27, 5.5300999436, drink
17588, 16660, 928, 23, 5.32702443947, drink
17396, 16516, 880, 20, 5.08433851474, drink
17156, 16516, 640, 19, 3.59160724449, drink
19284, 16516, 2768, 31, 5.81688924913, drink
19284, 17124, 2160, 39, 6.22175735018, drink
19300, 17460, 1840, 33, 6.17936868769, drink
19300, 16612, 2688, 23, 6.68811418467, drink
17524, 16420, 1104, 18, 5.41434143077, drink
17316, 16420, 896, 21, 4.62820549087, drink
20917, 16420, 4497, 39, 6.54204184969, drink
21717, 17204, 4513, 53, 7.07863346075, drink
21717, 17252, 4465, 40, 7.28653013455, drink
19796, 16548, 3248, 25, 6.72263927223, drink
17268, 16548, 720, 20, 4.70293639532, drink
18356, 16548, 1808, 24, 5.14481343211, drink
19876, 16708, 3168, 39, 6.30975871996, drink
20004, 17988, 2016, 43, 6.44193534904, drink
20004, 16836, 3168, 30, 6.79661948689, drink
18180, 16516, 1664, 20, 5.90698020166, drink
16900, 16516, 384, 18, 4.11725206177, drink
20581, 16564, 4017, 33, 5.53153136597, drink
22677, 16756, 5921, 56, 6.84999939876, drink
22677, 18884, 3793, 57, 6.78380707313, drink
21237, 17108, 4129, 39, 6.97260851104, drink
18836, 16628, 2208, 22, 6.2368267996, drink
17140, 16596, 544, 16, 4.50138402768, drink
20805, 16596, 4209, 36, 5.84866677176, drink
22165, 16916, 5249, 61, 6.72028790951, drink
22165, 18932, 3233, 51, 6.74273678694, drink
21701, 17236, 4465, 32, 7.16245193451, drink
18964, 16868, 2096, 22, 6.10434913768, drink
17364, 16868, 496, 19, 4.78662920245, drink
19460, 16884, 2576, 29, 5.2493063841, drink
21045, 17140, 3905, 46, 6.19541276242, drink
21045, 18420, 2625, 40, 5.26086821959, drink
18868, 18420, 448, 14, 4.48265089068, drink
18964, 18580, 384, 15, 4.12261996768, drink
20917, 18804, 2113, 27, 5.14997739136, drink
20981, 18884, 2097, 34, 6.03577912542, drink
20981, 20036, 945, 32, 5.47410954967, drink
20597, 19428, 1169, 27, 5.67909970827, drink
20308, 19140, 1168, 20, 5.65071782517, drink
19460, 19076, 384, 18, 4.1661904666, drink
19236, 18980, 256, 17, 3.74661656381, drink
21285, 18980, 2305, 27, 4.95422003316, drink
21493, 19060, 2433, 40, 5.87184700992, drink
22341, 20709, 1632, 45, 6.17896922581, drink
22341, 19780, 2561, 36, 6.58424515117, drink
22165, 19204, 2961, 19, 6.47580124845, drink
19764, 19156, 608, 17, 4.42261303986, drink
19316, 19092, 224, 18, 3.28891230901, drink
19348, 19012, 336, 16, 3.57547668101, drink
21973, 19012, 2961, 33, 5.48282261069, drink
22629, 19348, 3281, 50, 6.250507084, drink
22661, 20324, 2337, 43, 6.65188527317, drink
22661, 19348, 3313, 27, 6.77582350756, drink
20308, 19204, 1104, 18, 5.16875672301, drink
19396, 19172, 224, 17, 3.41762603984, drink
19428, 19172, 256, 16, 3.80546409523, drink
21333, 19252, 2081, 26, 4.73321871017, drink
21861, 19252, 2609, 39, 6.10814829677, drink
21861, 20420, 1441, 38, 6.08487418487, drink
21605, 19524, 2081, 29, 6.50218092499, drink
20613, 19268, 1345, 20, 5.74555176017, drink
19556, 19204, 352, 17, 4.20957614271, drink
19524, 19204, 320, 17, 4.14510449374, drink
19524, 19108, 416, 18, 4.42979811894, drink
21221, 19044, 2177, 26, 4.99881174519, drink
22309, 19044, 3265, 40, 6.25221249455, drink
22309, 20917, 1392, 42, 6.19464478951, drink
22261, 19668, 2593, 30, 6.71556083686, drink
20949, 19188, 1761, 18, 6.10641270354, drink
19668, 19140, 528, 14, 4.13527321955, drink
19444, 19140, 304, 15, 3.76315129325, drink
24838, 19188, 5650, 39, 4.84582533939, drink
24838, 24421, 417, 17, 4.3423079053, drink
24614, 24261, 353, 16, 4.30647730945, drink
24501, 24245, 256, 16, 3.53835474048, drink
24405, 24245, 160, 16, 2.87476573593, drink
24405, 24245, 160, 18, 2.83866264448, drink
24405, 24165, 240, 19, 3.49592318272, drink
25942, 24165, 1777, 27, 5.49081316202, drink
25942, 24469, 1473, 33, 5.56788274582, drink
25734, 24758, 976, 27, 5.56559063457, drink
25206, 24582, 624, 20, 4.9979282394, drink
24950, 24469, 481, 18, 4.42430628841, drink
24806, 24469, 337, 19, 3.87036498942, drink
24806, 24485, 321, 19, 4.1727275241, drink
26486, 24517, 1969, 27, 4.7125089357, drink
27590, 24517, 3073, 39, 6.25081216543, drink
27590, 25766, 1824, 37, 6.2311893682, drink
26662, 24822, 1840, 26, 6.40899668966, drink
25830, 24598, 1232, 18, 5.57032670212, drink
24950, 24598, 352, 18, 4.2843806794, drink
25238, 24598, 640, 18, 5.05573327302, drink
25654, 24918, 736, 19, 5.20396793183, drink
28807, 25158, 3649, 32, 5.6195808835, drink
28807, 25590, 3217, 41, 6.08841808457, drink
28566, 27622, 944, 40, 5.51999507116, drink
28534, 26630, 1904, 34, 6.33265942368, drink
28166, 25926, 2240, 21, 6.56136851124, drink
26614, 25814, 800, 16, 5.03360512116, drink
26070, 25814, 256, 16, 3.84561518945, drink
26230, 25846, 384, 17, 4.23957233568, drink
26678, 26022, 656, 19, 4.39941609458, drink
28374, 26134, 2240, 31, 5.82219457806, drink
29063, 26662, 2401, 40, 6.21193552549, drink
29063, 27510, 1553, 34, 6.07326871241, drink
28550, 26982, 1568, 22, 6.15181516873, drink
27542, 26902, 640, 17, 4.70916024094, drink
27142, 26902, 240, 16, 3.57548242854, drink
27254, 26966, 288, 16, 4.05835948087, drink
27270, 27062, 208, 17, 3.31292700652, drink
28727, 27078, 1649, 25, 4.98962749703, drink
28727, 21941, 6786, 51, 6.01061652908, drink
22885, 21941, 944, 18, 5.57546887962, drink
22885, 22357, 528, 17, 4.73918378397, drink
22853, 22469, 384, 19, 4.36645679322, drink
22773, 22389, 384, 21, 4.22419547864, drink
22709, 22197, 512, 20, 4.75192857147, drink
22501, 22181, 320, 20, 4.04294905073, drink
22501, 22133, 368, 22, 3.96844993227, drink
22821, 22133, 688, 25, 5.04199330235, drink
22981, 22357, 624, 25, 4.9944166612, drink
23189, 22469, 720, 22, 5.13981823567, drink
23237, 22645, 592, 19, 4.75620176132, drink
23237, 22949, 288, 17, 4.01904230842, drink
23109, 22853, 256, 19, 3.81903148213, drink
23157, 22853, 304, 19, 3.83354736665, drink
25142, 22933, 2209, 30, 5.41263269733, drink
25750, 23029, 2721, 42, 6.43502229968, drink
25782, 24870, 912, 39, 5.61210422204, drink
25782, 24037, 1745, 33, 6.26570392339, drink
24854, 23269, 1585, 25, 6.216053002, drink
24149, 22901, 1248, 19, 5.84280674705, drink
23829, 22901, 928, 20, 4.60153905337, drink
25862, 22901, 2961, 37, 6.07840753918, drink
27350, 23717, 3633, 51, 6.7750998394, drink
27350, 24341, 3009, 46, 6.92517534884, drink
26294, 23157, 3137, 31, 6.90323957502, drink
24357, 22853, 1504, 20, 5.82405234168, drink
24614, 22853, 1761, 23, 5.03121521885, drink
27558, 22917, 4641, 48, 6.62031303567, drink
28294, 24533, 3761, 70, 6.56122877562, drink
28294, 24838, 3456, 61, 6.79993517258, drink
28070, 23157, 4913, 35, 7.24205247263, drink
24790, 22933, 1857, 21, 5.88551957561, drink
23301, 22933, 368, 20, 4.04222847864, drink
26038, 22933, 3105, 35, 5.97037385736, drink
26326, 23189, 3137, 51, 6.47207777525, drink
27734, 24934, 2800, 55, 6.65394949935, drink
27734, 23525, 4209, 44, 7.14761391074, drink
25574, 22901, 2673, 26, 6.57943819599, drink
23509, 22869, 640, 20, 4.75996197889, drink
23109, 4769, 18340, 87, 5.09305120705, drink
5249, 4657, 592, 14, 4.80790467451, drink
5377, 4657, 720, 19, 4.48235054429, drink
5953, 4689, 1264, 24, 5.55250768127, drink
6129, 5297, 832, 23, 5.3396193516, drink
10146, 5633, 4513, 37, 6.06370030527, drink
12178, 5713, 6465, 61, 7.01307202264, drink
12178, 9810, 2368, 67, 6.53558596302, drink
12178, 8194, 3984, 54, 7.05045193451, drink
10802, 6257, 4545, 36, 7.19169211077, drink
8402, 5745, 2657, 25, 6.49735753539, drink
6273, 5585, 688, 19, 5.03818643331, drink
8434, 5329, 3105, 29, 5.29723207296, drink
12499, 5329, 7170, 59, 6.85317534884, drink
13843, 8530, 5313, 74, 6.93789607257, drink
13843, 8898, 4945, 63, 6.98735418447, drink
13251, 6177, 7074, 44, 7.34711112266, drink
9026, 5393, 3633, 34, 6.76076239696, drink
6193, 5393, 800, 31, 5.21141483803, drink
6193, 5409, 784, 30, 4.72707898419, drink
9794, 5825, 3969, 44, 5.59228574828, drink
11906, 5873, 6033, 66, 6.89963100548, drink
13475, 9746, 3729, 80, 6.96531508445, drink
13475, 8418, 5057, 67, 7.23445193451, drink
11842, 5953, 5889, 41, 7.37256923457, drink
8578, 5505, 3073, 26, 6.33131009654, drink
5969, 5489, 480, 20, 4.73401741625, drink
6001, 5489, 512, 22, 4.82542625597, drink
12515, 5505, 7010, 56, 6.45339909597, drink
13171, 6033, 7138, 75, 7.04149661068, drink
13171, 9906, 3265, 60, 6.63592388932, drink
11522, 6385, 5137, 46, 7.12427309888, drink
10226, 5489, 4737, 29, 6.88298302321, drink
6609, 5425, 1184, 21, 5.18459354373, drink
5969, 5425, 544, 21, 4.68183349428, drink
7041, 5553, 1488, 24, 5.26534194833, drink
11266, 5713, 5553, 50, 6.50987424374, drink
12034, 7057, 4977, 66, 6.5557288731, drink
12034, 8978, 3056, 56, 6.63900814937, drink
11858, 6161, 5697, 44, 7.21048023514, drink
8914, 5681, 3233, 29, 6.45642354314, drink
6673, 5681, 992, 25, 5.1138451145, drink
9986, 5761, 4225, 40, 6.33055243916, drink
11474, 6369, 5105, 59, 7.12743238451, drink
11474, 9730, 1744, 61, 6.06155069778, drink
10850, 8290, 2560, 49, 6.29680167344, drink
10690, 6721, 3969, 35, 7.01895472259, drink
8434, 6321, 2113, 25, 6.17682974403, drink
6721, 6097, 624, 25, 5.0064656026, drink
7105, 6097, 1008, 27, 5.55696855212, drink
10498, 6193, 4305, 43, 6.39811687527, drink
13043, 6497, 6546, 66, 7.05895472259, drink
13043, 9858, 3185, 66, 6.52502181582, drink
12435, 7681, 4754, 49, 7.07152473485, drink
10194, 6289, 3905, 35, 7.01503292263, drink
7825, 6257, 1568, 26, 5.62290623847, drink
6705, 5985, 720, 24, 5.02415288652, drink
7409, 5985, 1424, 28, 5.82958300522, drink
10818, 6225, 4593, 44, 6.55927885149, drink
13571, 6657, 6914, 69, 7.29503292263, drink
13571, 10370, 3201, 76, 6.6021950753, drink
13075, 7825, 5250, 59, 7.06117534884, drink
12018, 6097, 5921, 37, 7.28099382261, drink
7873, 6033, 1840, 26, 5.95034613968, drink
6545, 5921, 624, 23, 4.94994670565, drink
6833, 5921, 912, 22, 5.41865443576, drink
10386, 6129, 4257, 38, 6.12064527337, drink
13315, 6497, 6818, 66, 7.07853013455, drink
13315, 10306, 3009, 75, 6.45454463777, drink
12451, 8418, 4033, 57, 6.95429553445, drink
11298, 6305, 4993, 36, 7.17649103453, drink
8402, 6049, 2353, 23, 6.04291752173, drink
6481, 5745, 736, 20, 5.22341642587, drink
6305, 5617, 688, 20, 5.01736299769, drink
6593, 5617, 976, 19, 5.59686744586, drink
12723, 5729, 6994, 50, 6.74071183723, drink
13587, 5857, 7730, 80, 7.10157481072, drink
14003, 10450, 3553, 76, 6.87685157285, drink
14003, 7057, 6946, 54, 7.5431893227, drink
10450, 5921, 4529, 27, 7.03219489885, drink
7361, 5921, 1440, 30, 6.14890182517, drink
7361, 6241, 1120, 29, 5.89622037792, drink
6721, 5441, 1280, 22, 5.89841336386, drink
6273, 5137, 1136, 17, 5.6235439052, drink
5601, 5137, 464, 18, 4.70055946646, drink
5889, 5153, 736, 21, 5.1760064773, drink
6209, 5313, 896, 22, 5.30622013451, drink
10162, 5745, 4417, 38, 5.69852719854, drink
11634, 5745, 5889, 59, 6.87495472259, drink
11714, 10114, 1600, 62, 6.3133038012, drink
11714, 8594, 3120, 51, 6.83280101312, drink
10354, 6945, 3409, 38, 6.92547148452, drink
8834, 6305, 2529, 30, 6.5233011106, drink
6945, 6225, 720, 26, 5.15684487934, drink
7889, 6225, 1664, 31, 5.26275450553, drink
12323, 6273, 6050, 55, 6.64674842311, drink
13139, 7873, 5266, 74, 6.93367813692, drink
13139, 8546, 4593, 58, 7.0780775988, drink
12611, 6241, 6370, 36, 7.43656923457, drink
8514, 5617, 2897, 24, 6.63163969721, drink
6273, 5617, 656, 22, 4.9846638236, drink
6401, 5633, 768, 24, 5.07976012188, drink
11858, 6017, 5841, 46, 5.59883098286, drink
12691, 6017, 6674, 71, 6.97300797292, drink
14355, 10530, 3825, 77, 6.97277588696, drink
14355, 8434, 5921, 68, 7.28653013455, drink
12098, 6113, 5985, 43, 7.35853013455, drink
8386, 5889, 2497, 26, 6.05005369809, drink
6401, 5841, 560, 24, 4.62352674313, drink
6401, 5633, 768, 23, 5.070384566, drink
7393, 5569, 1824, 26, 5.46463147597, drink
10962, 5569, 5393, 46, 6.59989942348, drink
10978, 7249, 3729, 59, 6.32353606361, drink
10994, 7921, 3073, 51, 6.27501661108, drink
10994, 6065, 4929, 36, 7.15627309888, drink
7889, 5553, 2336, 24, 6.35030134593, drink
6369, 5393, 976, 23, 5.49211043559, drink
7089, 5393, 1696, 27, 5.79611877442, drink
7937, 6209, 1728, 31, 6.2025752225, drink
11330, 7105, 4225, 44, 6.29747607427, drink
11330, 7425, 3905, 56, 6.72943256096, drink
9970, 7969, 2001, 46, 6.27855561362, drink
9394, 7265, 2129, 43, 6.31921480177, drink
9266, 5393, 3873, 32, 6.98100797292, drink
7425, 5185, 2240, 25, 6.27185732546, drink
5825, 5121, 704, 25, 5.05219224037, drink
5697, 5121, 576, 24, 4.84155020054, drink
9474, 5249, 4225, 37, 5.482971673, drink
12675, 5265, 7410, 68, 7.03213084912, drink
12675, 9602, 3073, 74, 6.76959993688, drink
12178, 8226, 3952, 58, 7.08507202264, drink
10466, 5889, 4577, 42, 7.16965301075, drink
8194, 4929, 3265, 26, 6.65517552529, drink
6177, 4609, 1568, 19, 5.74998043699, drink
4977, 4513, 464, 18, 4.42631753315, drink
5265, 4513, 752, 18, 4.55854581068, drink
5953, 4577, 1376, 23, 5.82840868336, drink
8033, 5185, 2848, 33, 6.01116556267, drink
10850, 5681, 5169, 53, 6.70994949935, drink
10882, 7809, 3073, 63, 6.55313642528, drink
10962, 8882, 2080, 62, 6.20945517298, drink
10962, 5681, 5281, 49, 7.28311112266, drink
8834, 4705, 4129, 28, 7.01954986101, drink
5825, 4433, 1392, 19, 5.82890049558, drink
4833, 4433, 400, 19, 4.37897421602, drink
5649, 4513, 1136, 24, 5.4685987081, drink
10274, 4513, 5761, 42, 6.30836889462, drink
12387, 5249, 7138, 63, 6.91594932289, drink
12387, 10002, 2385, 71, 6.36027345179, drink
11474, 7153, 4321, 61, 7.03717534884, drink
11362, 5617, 5745, 39, 7.10020904916, drink
7089, 4769, 2320, 24, 6.26455292302, drink
5841, 4673, 1168, 20, 5.11425739408, drink
5233, 4577, 656, 21, 4.28329747205, drink
5745, 4577, 1168, 24, 5.63693342313, drink
10562, 5009, 5553, 45, 6.19100246077, drink
11570, 5121, 6449, 62, 6.82218092499, drink
11570, 8690, 2880, 59, 6.76077337282, drink
10402, 6753, 3649, 49, 6.79423148472, drink
9394, 5153, 4241, 33, 7.01643796066, drink
6721, 5153, 1568, 23, 5.41778698135, drink
6017, 5409, 608, 21, 4.57685962675, drink
6833, 5553, 1280, 25, 5.62143715071, drink
6833, 5649, 1184, 24, 5.8764962846, drink
6561, 5473, 1088, 20, 5.53752748511, drink
5921, 5393, 528, 18, 4.76905731934, drink
5985, 5377, 608, 19, 4.62636675205, drink
6257, 5377, 880, 22, 5.53731896473, drink
8482, 5809, 2673, 29, 5.8169166358, drink
12739, 6129, 6610, 60, 6.85260851104, drink
14275, 8578, 5697, 85, 7.16507202264, drink
15347, 11682, 3665, 85, 6.96265858691, drink
15347, 9634, 5713, 70, 7.36758878458, drink
13491, 7297, 6194, 46, 7.4102088727, drink
9602, 6177, 3425, 26, 6.94625912503, drink
7377, 6177, 1200, 21, 5.8195641342, drink
7441, 6225, 1216, 24, 5.77759777565, drink
14259, 6641, 7618, 59, 6.43496922581, drink
16388, 6641, 9747, 98, 7.24653013455, drink
16388, 13571, 2817, 98, 6.71858038687, drink
16323, 10162, 6161, 75, 7.29413067267, drink
14211, 7185, 7026, 44, 7.4342088727, drink
10306, 6337, 3969, 28, 6.73355003747, drink
7185, 6337, 848, 26, 5.49263662713, drink
7889, 6497, 1392, 29, 5.79019542821, drink
10690, 6897, 3793, 39, 6.32548598774, drink
12002, 7617, 4385, 54, 6.82258038687, drink
13267, 10450, 2817, 64, 6.70912227497, drink
13763, 10178, 3585, 67, 6.92793517258, drink
13763, 6929, 6834, 49, 7.4326474346, drink
10258, 6353, 3905, 27, 6.60525527157, drink
7009, 6193, 816, 21, 5.10915242116, drink
6641, 6129, 512, 22, 4.57834376508, drink
7697, 6129, 1568, 26, 5.27884820422, drink
13251, 6385, 6866, 54, 6.67270932309, drink
13763, 7809, 5954, 78, 6.83711129912, drink
18036, 11810, 6226, 102, 7.13463346075, drink
18292, 10450, 7842, 102, 7.40260833458, drink
18292, 7153, 11139, 55, 7.66766698461, drink
10514, 6193, 4321, 27, 6.97032383507, drink
7265, 5409, 1856, 28, 6.38351093745, drink
6273, 5313, 960, 33, 5.5120678768, drink
6081, 5313, 768, 33, 5.18921485907, drink
6081, 5473, 608, 35, 4.79553394257, drink
6177, 5473, 704, 37, 4.99601653883, drink
6833, 5553, 1280, 40, 5.62496357758, drink
6833, 4481, 2352, 32, 6.49346866297, drink
6209, 3744, 2465, 20, 6.4068517493, drink
4561, 3744, 817, 22, 5.36148611062, drink
4817, 3760, 1057, 24, 5.20821766448, drink
7425, 4401, 3024, 32, 6.04731878828, drink
9666, 4801, 4865, 52, 6.87073678694, drink
13603, 7585, 6018, 72, 7.14816977269, drink
15779, 9410, 6369, 96, 7.28668653462, drink
15779, 9042, 6737, 86, 7.25558878458, drink
14243, 5921, 8322, 51, 7.4982088727, drink
8978, 4753, 4225, 35, 7.01603849878, drink
6177, 4753, 1424, 31, 5.95912311174, drink
7089, 4993, 2096, 34, 5.66089574648, drink
12627, 5425, 7202, 61, 6.76292994934, drink
14339, 7537, 6802, 86, 7.19700797292, drink
14339, 12018, 2321, 80, 6.3241566356, drink
14147, 8161, 5986, 69, 7.10272581109, drink
12082, 6241, 5841, 50, 6.98717803944, drink
8226, 4897, 3329, 33, 6.48711147557, drink
6513, 4609, 1904, 28, 6.18599172025, drink
5121, 4321, 800, 26, 5.26786865422, drink
4993, 4321, 672, 24, 4.86564997382, drink
6145, 4497, 1648, 29, 5.36259997804, drink
13331, 4497, 8834, 71, 7.07886554671, drink
15283, 6113, 9170, 102, 7.30449103453, drink
15283, 10162, 5121, 89, 7.15354968456, drink
14179, 7057, 7122, 65, 7.4662088727, drink
10066, 5873, 4193, 44, 6.95973138724, drink
7137, 4849, 2288, 33, 6.56571741339, drink
6017, 4449, 1568, 27, 6.08872453578, drink
4977, 4449, 528, 26, 4.87865389833, drink
5489, 4465, 1024, 28, 5.57011788849, drink
7649, 4737, 2912, 34, 5.35338695805, drink
10066, 4881, 5185, 52, 6.3948672694, drink
